-4.63882,-0.54013
-2.61493,1.62904
-3.45944,0.71169
-2.59724,-0.18214
-2.95174,-0.58024
-3.55512,0.55165
-2.53662,0.55604
-3.74055,0.50626
-2.0037,0.13289
-3.1861,-1.21708
-3.06668,-0.32278
-3.34849,-0.43731
-4.25641,-0.265
-3.10707,0.45135
-3.34315,-0.10507
-2.15605,-0.73138
-2.64408,2.07761
-2.58602,1.2797
-3.01105,0.09749
-3.67529,-0.52765
-3.36449,-0.58698
-3.77695,0.33116
-3.26527,-1.4513
-2.49122,0.09924
-3.79287,-0.91074
-3.61135,0.37119
-2.37586,-0.21708
-2.19396,0.28014
-2.7211,0.23962
-3.18218,0.25102
-5.09448,-0.09651
-1.18505,0.50175
-3.61587,-0.68822
-2.89878,0.0687
-3.86827,-0.13617
-4.43136,-0.7008
-2.89813,-0.04076
-2.84892,0.44141
-2.58243,0.45648
-3.74762,-0.61395
-0.5488,-0.75278
-2.9174,0.38433
-3.63096,-0.28177
-4.43345,-0.13992
-2.63056,0.35908
-2.93022,-0.76669
-4.27483,-0.36518
-2.77201,-0.30476
-2.89153,-0.16246
-3.65,1.82541
-3.1928,0.43008
-3.61021,-0.89784
-3.58587,-1.72123
-2.21408,0.59896
-3.36494,0.22418
-1.9156,0.04408
-2.20361,-0.33988
-4.01049,-0.28441
-2.13449,0.30651
-2.86988,-0.44788
-2.85089,0.5393
-3.09854,-0.1197
-3.72274,0.28079
-3.13269,1.21975
-2.96535,0.49775
-2.67382,0.15564
-2.23858,-0.53692
-3.59547,0.50424
-2.7148,-0.22816
-2.88375,1.64428
-2.9544,0.99642
-3.89501,-0.762
-3.13136,-0.08448
-2.72076,0.08841
-4.91801,0.34459
-2.66792,0.59235
-3.33464,0.92136
-4.36753,-0.34819
-2.86039,-0.57503
-3.40192,0.94468
-3.62312,1.01188
-3.70276,0.64953
-1.51073,-0.44452
-3.42662,0.63877
-3.89484,0.99339
-2.71157,0.83562
-3.82662,-0.73341
-2.57747,0.58922
-2.54266,-0.37599
-2.65959,-0.18837
-2.89344,-0.6056
-1.80986,-0.36187
-2.33717,-0.58889
-3.15026,-0.56302
-2.76561,-0.69169
-2.67366,-0.3369
-4.68884,0.34176
-3.85966,0.09622
-2.96109,-0.08444
-2.23347,-1.19627
-1.87425,1.52594
-2.67403,0.29362
-3.50506,0.45072
-3.67233,-0.99563
-3.30442,-0.35348
-3.83234,-0.97637
-2.29711,-0.41146
-3.19308,-0.62453
-3.42518,0.73141
-3.72835,0.16387
-2.45835,-0.1014
-3.50732,0.18224
-1.72937,-0.17972
-2.54493,0.78293
-2.37844,1.21165
-2.73216,1.041
-3.37726,0.0414
-2.36106,-0.36159
-3.53777,-2.14168
-2.0896,0.43548
-2.55036,-0.06698
-2.29315,-0.44968
-1.77553,2.07281
-2.90494,-0.14068
-2.18974,1.28649
-3.4799,0.04444
-3.21394,-0.027
-3.65336,-1.10119
-2.20963,-0.58419
-2.27926,0.7096
-4.48761,0.46576
-3.55579,-0.21506
-4.30086,0.0876
-3.54356,0.25226
-2.75721,-0.43991
-2.19281,0.41311
-2.82743,0.79232
-3.60008,-0.54269
-1.94616,1.23823
-4.98087,0.21845
-3.50703,0.35671
-2.43906,-0.04956
-2.16828,0.41997
-3.83781,0.64301
-2.61792,-0.06951
-3.55999,-0.58739
-4.13765,0.40874
-3.89287,0.71083
-3.15762,0.45094
-3.36034,0.5436
-1.79026,-0.25566
-2.43415,-1.69294
-1.79146,-0.02168
-3.72113,-0.45311
-4.12609,-0.00886
-2.55076,0.27286
-2.78304,0.4382
-4.21297,0.84839
-3.29331,0.01355
-2.72411,-0.75049
-3.44482,0.04808
-2.98393,1.25282
-3.67798,0.46501
-2.25076,1.32732
-3.06992,0.64711
-2.87648,-0.75488
-3.55924,-0.60271
-3.34792,0.4943
-2.28234,0.17815
-4.43764,-0.36996
-2.72628,-1.15833
-3.22913,-0.58405
-1.8256,0.41908
-3.0621,1.3932
-2.88643,0.62437
-4.06734,0.20672
-3.74402,0.76377
-3.95494,0.57116
-3.47945,1.4152
-3.74466,-0.02892
-2.7767,-0.23655
-1.53797,0.10492
-2.51667,0.27053
-2.3375,-0.49879
-3.29026,-0.67945
-3.12244,0.33138
-3.82552,-0.64115
-2.83801,1.07414
-2.46539,0.55841
-3.14571,0.76887
-4.62155,0.56345
-2.54362,-0.3449
-1.63061,-1.0348
-2.63271,-0.07566
-3.53049,-0.07302
-1.50087,1.89509
-2.30629,-0.58976
-2.82501,0.16267
-2.96879,0.46144
-3.11973,-0.18232
