6.73505,-0.08313
5.94737,0.17605
4.87334,0.28881
6.54514,1.6284
6.65621,0.45722
5.56605,0.25741
5.98637,0.19557
5.08359,0.19586
5.6143,0.75093
6.98321,-0.21018
5.42156,0.50544
6.28345,-2.02863
6.18056,-0.25037
6.29253,0.83111
5.93402,0.04779
5.8415,0.25566
5.70151,-1.14134
6.76548,0.78332
5.82858,-0.28734
5.06537,0.59751
6.25381,0.26841
6.03072,0.36354
5.18865,-0.43492
5.88435,-0.45869
6.27968,0.48576
5.32801,0.55821
6.09258,0.57817
6.33234,0.23595
6.39644,0.40173
4.26342,-0.1304
6.61746,-1.62151
6.97007,1.33477
5.80926,0.4824
5.55618,-0.36878
6.46395,-0.20003
6.46217,0.67593
7.3336,-0.47176
7.4793,0.56191
5.17041,-1.52313
6.73471,0.55089
5.47456,0.01819
4.70914,-0.34164
6.51421,-1.42204
5.04692,-0.23724
6.07948,-0.10791
5.1464,-0.41868
6.0142,-0.01384
5.01006,-0.13754
5.82107,-0.23178
6.07944,-0.43791
6.03696,0.94252
5.87728,-0.1124
5.62862,0.69068
5.69639,0.04367
6.12307,-0.08555
6.33606,0.15094
5.71373,1.68087
6.38238,0.12658
5.67993,-0.65808
5.56226,0.6646
6.02046,1.30367
7.30696,0.98595
6.04993,-0.97229
4.88596,0.21592
5.39245,0.72918
4.72941,-0.89564
6.31348,2.18102
5.57554,0.01142
6.8724,0.88833
5.86445,0.47648
5.18109,0.46864
5.65183,-0.7005
7.19381,0.53372
5.24369,0.17837
5.70554,0.26899
7.96074,-0.17401
6.24168,-0.55718
6.25326,0.30944
6.93761,0.67355
5.26008,0.46459
7.13713,-0.42109
6.7435,0.33493
5.97046,0.6464
6.70109,0.2828
6.34791,-2.09409
5.94085,0.49406
6.09137,0.75446
4.78583,-0.57655
6.73853,0.18184
5.59346,1.3917
6.73701,0.85561
7.16126,-0.01436
7.04723,-0.06433
6.00965,0.21324
5.92752,0.59365
5.96659,1.21617
5.95285,0.0243
4.12178,0.05477
6.84494,0.66336
6.91319,0.50247
7.09726,-0.44404
6.77071,0.21096
6.73851,-0.40381
6.29051,0.21952
5.48208,-0.58972
5.02825,-0.14474
6.02073,0.23632
4.6039,-0.36687
6.26213,-0.11602
5.05304,0.78745
4.80933,-0.85413
5.57963,0.22768
6.67311,-1.27462
5.79217,0.0057
5.29695,0.64214
5.33266,-0.26932
5.19275,0.33407
5.70599,0.92037
5.92804,0.06664
6.08981,-1.11054
6.06441,-0.35242
6.0822,0.59486
6.68583,0.61041
5.48325,-0.00046
5.98885,1.32598
6.21122,-0.88509
6.12998,0.54774
4.41083,-0.45424
5.8524,-0.52887
6.72165,0.78644
5.6891,-0.90265
6.06305,-0.40973
6.08461,-0.70136
6.99964,0.59905
6.75863,-0.45215
5.74763,-0.55519
5.50926,0.69398
5.41426,-1.22254
7.74007,1.89065
5.93537,-0.09696
6.42701,0.71143
5.51041,0.814
6.89732,0.39669
5.87378,-0.80571
5.96276,0.8693
4.94957,-0.77047
5.691,0.49143
7.22872,-0.30899
5.28569,1.07111
5.74784,0.32166
5.13198,0.1156
5.53345,0.72965
6.12997,1.52794
6.4677,0.43478
5.4083,0.4609
5.81252,1.01411
6.08727,-0.36987
6.30892,0.0374
5.72385,0.39011
5.39891,0.03357
6.23896,0.09356
5.39612,0.92392
5.42206,-0.34729
7.29881,-0.76597
6.36229,-0.75237
7.44716,0.27343
6.20715,0.66201
4.40049,-0.3567
6.49251,-0.93167
6.57021,0.22727
6.61522,1.03881
4.73274,-0.06192
6.16438,0.61886
6.57882,0.4002
6.34762,1.2101
6.15954,-0.33001
7.0826,-0.40678
5.00604,-0.15344
5.52605,1.08231
5.57044,0.20343
6.89169,0.56791
5.04716,-1.05763
6.55111,0.63458
7.35328,-0.94195
5.14329,0.16535
7.01705,0.95842
6.48183,-0.47634
6.21044,0.32742
5.76132,-0.34809
5.17004,0.90114
7.01134,-0.99192
5.05763,-1.05882
6.67879,0.24691
6.09032,-2.00066
6.65994,-0.39532
7.13817,1.46218
5.44592,-0.56931
4.6237,0.37608
6.41385,-0.10102
5.34223,0.882
